gene,trait,brainspanT2dSWL,brainspanT2dSum,brainspanT2dPval,coexpressionT2dSWL,coexpressionT2dSum,coexpressionT2dPval,cotransT2dSWL,cotransT2dSum,cotransT2dPval,goT2dSWL,goT2dSum,goT2dPval,gtexT2dSWL,gtexT2dSum,gtexT2dPval,interproT2dSWL,interproT2dSum,interproT2dPval,keggT2dSWL,keggT2dSum,keggT2dPval,literatureT2dSWL,literatureT2dSum,literatureT2dPval,ppiT2dSWL,ppiT2dSum,ppiT2dPval
FAM53C,Schizophrenia,83.2888321486664,112.617253489408,0,75.9585620926934,105.446394985926,0,110.788185536957,127.471029373297,0,480.662585786517,630.336820687362,0,80.642115898865,108.13390842245,0,108.085803940467,130.897747664961,0,96.2464840620261,136.859975820269,0,34.8443343982215,65.9423186335282,0,17.195776767448,26.7718444408371,0
FAM57B,Schizophrenia,90.9900015421466,112.617253489408,0,79.139474164747,105.446394985926,0,104.273213100872,127.471029373297,0,471.074247537875,630.336820687362,0,80.1871878608062,108.13390842245,0,101.532993515368,130.897747664961,0,96.6543090250859,136.859975820269,0,40.2136265658639,65.9423186335282,0,15.6374660820644,26.7718444408371,0
FAM5B,Schizophrenia,82.8616561287634,112.617253489408,0,80.7499124749673,105.446394985926,0,107.031136612875,127.471029373297,0,482.681544844341,630.336820687362,0,79.520088142053,108.13390842245,0,106.443200544189,130.897747664961,0,97.2785436183021,136.859975820269,0,41.0142257366382,65.9423186335282,0,15.8963424609418,26.7718444408371,0
FAM75D1,Schizophrenia,85.2576844262121,112.617253489408,0,72.5402038479438,105.446394985926,0,109.118794825929,127.471029373297,0,486.185579320153,630.336820687362,0,78.1531276886494,108.13390842245,0,102.049437809986,130.897747664961,0,91.7257191474661,136.859975820269,0,39.66815752714,65.9423186335282,0,13.8143871602435,26.7718444408371,0
FAM85B,Schizophrenia,76.6485462424668,112.617253489408,0,75.614103837083,105.446394985926,0,107.737473796042,127.471029373297,0,451.351570863682,630.336820687362,0,80.1874884225255,108.13390842245,0,113.551126702533,130.897747664961,0,102.499162989469,136.859975820269,0,35.0844579180019,65.9423186335282,0,15.2418499731188,26.7718444408371,0
FAM86B3P,Schizophrenia,77.9348255600446,112.617253489408,0,73.4277734078096,105.446394985926,0,103.890527174501,127.471029373297,0,512.760006100453,630.336820687362,0,85.0111010455556,108.13390842245,0,98.5676417396064,130.897747664961,0,97.502196379302,136.859975820269,0,40.9583590150073,65.9423186335282,0,18.0167946671122,26.7718444408371,0
FAM86C1,Schizophrenia,75.4957931369648,112.617253489408,0,77.5069416863851,105.446394985926,0,104.416610611173,127.471029373297,0,483.787410591051,630.336820687362,0,80.4119406310316,108.13390842245,0,109.204750440132,130.897747664961,0,105.890510900972,136.859975820269,0,41.5425322066053,65.9423186335282,0,15.331987225636,26.7718444408371,0
FANCL,Schizophrenia,84.7726097115205,112.617253489408,0,71.7293551562444,105.446394985926,0,107.391970990074,127.471029373297,0,459.575344982822,630.336820687362,0,81.4686790758537,108.13390842245,0,107.125822761238,130.897747664961,0,103.424871393003,136.859975820269,0,37.0358761725681,65.9423186335282,0,18.2923020619457,26.7718444408371,0
FBXO11,Schizophrenia,93.6833762025475,112.617253489408,0,75.7317409269049,105.446394985926,0,108.28177477893,127.471029373297,0,477.538156917795,630.336820687362,0,81.908875876513,108.13390842245,0,104.284413662512,130.897747664961,0,93.2097726457352,136.859975820269,0,44.6418601755587,65.9423186335282,0,15.2227197635798,26.7718444408371,0
FES,Schizophrenia,81.2403285645301,112.617253489408,0,79.9846271200498,105.446394985926,0,103.882344430425,127.471029373297,0,486.837824890514,630.336820687362,0,80.636933453475,108.13390842245,0,102.726976307135,130.897747664961,0,96.9535258591113,136.859975820269,0,37.3193652702895,65.9423186335282,0,13.0643385225096,26.7718444408371,0
FEZ1,Schizophrenia,83.295322948377,112.617253489408,0,79.38000194895,105.446394985926,0,106.805735582884,127.471029373297,0,487.254775344974,630.336820687362,0,82.4653776968065,108.13390842245,0,109.038707351404,130.897747664961,0,102.448036339544,136.859975820269,0,41.7341859096759,65.9423186335282,0,16.9741489155051,26.7718444408371,0
FGFR1,Schizophrenia,84.4937721902333,112.617253489408,0,75.1749290740382,105.446394985926,0,102.276745421119,127.471029373297,0,508.932723435358,630.336820687362,0,80.7483692642464,108.13390842245,0,108.553098618674,130.897747664961,0,97.2131912936954,136.859975820269,0,43.0497197405805,65.9423186335282,0,14.7312759677396,26.7718444408371,0
FHIT,Schizophrenia,89.8963249035235,112.617253489408,0,81.9181156786635,105.446394985926,0,102.425205030322,127.471029373297,0,488.822180774905,630.336820687362,0,78.4127909958168,108.13390842245,0,103.435322242906,130.897747664961,0,98.6423281935741,136.859975820269,0,41.3381840138558,65.9423186335282,0,14.5700180561665,26.7718444408371,0
FLJ10661,Schizophrenia,85.9838723750052,112.617253489408,0,78.5144231606881,105.446394985926,0,99.5884278398111,127.471029373297,0,479.377736876036,630.336820687362,0,72.5556546773216,108.13390842245,0,114.582097307029,130.897747664961,0,93.8441468833266,136.859975820269,0,40.7262381227349,65.9423186335282,0,14.9293397078293,26.7718444408371,0
FLJ35282,Schizophrenia,87.8733359820201,112.617253489408,0,76.4710827200487,105.446394985926,0,101.971451658575,127.471029373297,0,502.710880918988,630.336820687362,0,78.5160562368899,108.13390842245,0,103.720712728309,130.897747664961,0,107.76346726694,136.859975820269,0,40.9559555811041,65.9423186335282,0,15.9919374126711,26.7718444408371,0
FLOT1,Schizophrenia,86.9648891681084,112.617253489408,0,73.5574221585794,105.446394985926,0,111.768638151107,127.471029373297,0,464.286283978244,630.336820687362,0,80.6596164588383,108.13390842245,0,110.697757967358,130.897747664961,0,101.49132831798,136.859975820269,0,39.3010225227845,65.9423186335282,0,18.8055702360586,26.7718444408371,0
FLRT2,Schizophrenia,75.8300411525472,112.617253489408,0,75.869229065622,105.446394985926,0,105.799488121445,127.471029373297,0,510.421111378463,630.336820687362,0,83.410124348509,108.13390842245,0,107.898725869313,130.897747664961,0,104.730222356103,136.859975820269,0,38.871275270118,65.9423186335282,0,15.542589415141,26.7718444408371,0
FONG,Schizophrenia,81.6049324582574,112.617253489408,0,79.9941920198436,105.446394985926,0,105.934637912967,127.471029373297,0,483.274773328147,630.336820687362,0,77.1454783723158,108.13390842245,0,108.521879982061,130.897747664961,0,90.4091415682045,136.859975820269,0,40.1782072364076,65.9423186335282,0,13.9274899973249,26.7718444408371,0
FOXO3,Schizophrenia,81.027429301179,112.617253489408,0,80.043772272952,105.446394985926,0,105.608838510117,127.471029373297,0,474.223739058566,630.336820687362,0,79.4014160534603,108.13390842245,0,102.781754528639,130.897747664961,0,98.5097259097459,136.859975820269,0,37.9138771636123,65.9423186335282,0,14.166292279445,26.7718444408371,0
FOXP1,Schizophrenia,82.3025768899532,112.617253489408,0,79.4847542122483,105.446394985926,0,98.7954523745072,127.471029373297,0,457.361966997589,630.336820687362,0,84.9571801517779,108.13390842245,0,111.988063762705,130.897747664961,0,94.4632401605259,136.859975820269,0,37.5813235072601,65.9423186335282,0,12.1043484725917,26.7718444408371,0
FTCDNL1,Schizophrenia,77.7732031845961,112.617253489408,0,80.4222124983885,105.446394985926,0,96.0848824176453,127.471029373297,0,471.64255611897,630.336820687362,0,79.7404847176412,108.13390842245,0,100.846965956998,130.897747664961,0,101.695336820111,136.859975820269,0,36.9319652390826,65.9423186335282,0,13.2383288210501,26.7718444408371,0
FTSJ2,Schizophrenia,73.8051670214748,112.617253489408,0,79.3517729685816,105.446394985926,0,101.371702824725,127.471029373297,0,486.829806184307,630.336820687362,0,81.9625494219152,108.13390842245,0,104.830193724163,130.897747664961,0,85.7634548899047,136.859975820269,0,45.4722577781543,65.9423186335282,0,16.5197559409819,26.7718444408371,0
FURIN,Schizophrenia,82.667774485885,112.617253489408,0,79.1511665974927,105.446394985926,0,100.893577123239,127.471029373297,0,444.894131324031,630.336820687362,0,83.0423751995592,108.13390842245,0,103.277089182788,130.897747664961,0,94.9826079447179,136.859975820269,0,41.5332637451989,65.9423186335282,0,14.0706401478581,26.7718444408371,0
FUT9,Schizophrenia,88.8729667989254,112.617253489408,0,77.3156171049385,105.446394985926,0,100.196948990951,127.471029373297,0,508.53976803618,630.336820687362,0,84.0197628189583,108.13390842245,0,106.589856566091,130.897747664961,0,93.8010929938428,136.859975820269,0,38.0843562608051,65.9423186335282,0,17.1519980583258,26.7718444408371,0
FXR1,Schizophrenia,86.5921261602764,112.617253489408,0,78.840791136183,105.446394985926,0,103.513867466516,127.471029373297,0,477.796713780795,630.336820687362,0,79.6217720949488,108.13390842245,0,103.334930551771,130.897747664961,0,82.5411624418125,136.859975820269,0,43.7158301912129,65.9423186335282,0,14.28715023325,26.7718444408371,0
FYN,Schizophrenia,75.1050051718772,112.617253489408,0,83.0699816723555,105.446394985926,0,96.6651827348127,127.471029373297,0,437.207176939031,630.336820687362,0,76.9038584293838,108.13390842245,0,109.089750307642,130.897747664961,0,101.809755908951,136.859975820269,0,44.7016501278901,65.9423186335282,0,14.0176684124128,26.7718444408371,0
FZD1,Schizophrenia,84.4329433301893,112.617253489408,0,76.8084650651706,105.446394985926,0,103.823005238052,127.471029373297,0,478.577040836801,630.336820687362,0,85.3446907064244,108.13390842245,0,105.195944008002,130.897747664961,0,107.12648597479,136.859975820269,0,38.5492449284064,65.9423186335282,0,18.0774334139972,26.7718444408371,0
GABBR1,Schizophrenia,87.5276803463554,112.617253489408,0,78.2025585208859,105.446394985926,0,98.2619906628376,127.471029373297,0,452.530881844482,630.336820687362,0,81.6804352231465,108.13390842245,0,103.811603813314,130.897747664961,0,103.452690404315,136.859975820269,0,38.32020703779,65.9423186335282,0,16.5872814668508,26.7718444408371,0
GABBR2,Schizophrenia,80.5900601125111,112.617253489408,0,77.8719026839639,105.446394985926,0,102.338219535783,127.471029373297,0,453.63537903197,630.336820687362,0,83.9068358147439,108.13390842245,0,104.060472431017,130.897747664961,0,90.6386640077618,136.859975820269,0,37.2246250014202,65.9423186335282,0,15.4632052925595,26.7718444408371,0
GALNT10,Schizophrenia,78.6349201993136,112.617253489408,0,79.2141540865371,105.446394985926,0,104.854308544747,127.471029373297,0,459.294855623708,630.336820687362,0,82.110760344364,108.13390842245,0,103.004355012042,130.897747664961,0,91.7951952725834,136.859975820269,0,46.3376034496957,65.9423186335282,0,16.6574528156337,26.7718444408371,0
GATAD2A,Schizophrenia,84.5013584634943,112.617253489408,0,78.8415704531216,105.446394985926,0,107.307273812986,127.471029373297,0,461.930164541113,630.336820687362,0,80.3174705905382,108.13390842245,0,105.34088717048,130.897747664961,0,98.9926131055441,136.859975820269,0,37.4516698444352,65.9423186335282,0,15.975736114901,26.7718444408371,0
GDPD3,Schizophrenia,81.9245169658526,112.617253489408,0,76.1501973910006,105.446394985926,0,108.225632368721,127.471029373297,0,485.537109206057,630.336820687362,0,79.8480599762933,108.13390842245,0,103.314504111591,130.897747664961,0,109.806571987883,136.859975820269,0,44.8182533034613,65.9423186335282,0,17.5958022592294,26.7718444408371,0
GFOD2,Schizophrenia,79.596102554757,112.617253489408,0,76.9555460326877,105.446394985926,0,100.330545661514,127.471029373297,0,482.444367998956,630.336820687362,0,80.1172143317861,108.13390842245,0,100.049823775684,130.897747664961,0,89.8819375550292,136.859975820269,0,40.4181765803753,65.9423186335282,0,17.3672461128523,26.7718444408371,0
GFRA3,Schizophrenia,76.2284898818356,112.617253489408,0,76.8952568899895,105.446394985926,0,106.267816084359,127.471029373297,0,470.844788635445,630.336820687362,0,75.6574893246608,108.13390842245,0,99.6753897146648,130.897747664961,0,111.05509607193,136.859975820269,0,36.9182785921393,65.9423186335282,0,12.9669970362864,26.7718444408371,0
GGTA2P,Schizophrenia,83.5853555924384,112.617253489408,0,77.8472680025308,105.446394985926,0,101.738047663103,127.471029373297,0,499.148926795126,630.336820687362,0,76.7503794700419,108.13390842245,0,105.502261968786,130.897747664961,0,105.202445885152,136.859975820269,0,41.0571352726222,65.9423186335282,0,16.355457501019,26.7718444408371,0
GID4,Schizophrenia,72.7497008946789,112.617253489408,0,76.4179304581043,105.446394985926,0,101.967721066072,127.471029373297,0,460.126555156491,630.336820687362,0,74.842368531056,108.13390842245,0,108.096486680751,130.897747664961,0,96.2144372343315,136.859975820269,0,35.764925850256,65.9423186335282,0,17.186431293775,26.7718444408371,0
GIGYF2,Schizophrenia,85.8677087530657,112.617253489408,0,80.8085093240391,105.446394985926,0,98.5843675908607,127.471029373297,0,496.533601021573,630.336820687362,0,81.9899025873362,108.13390842245,0,101.728657962128,130.897747664961,0,101.277524121987,136.859975820269,0,42.3057254858032,65.9423186335282,0,15.8865039477808,26.7718444408371,0
GLT8D1,Schizophrenia,80.1858406909925,112.617253489408,0,77.7857708697879,105.446394985926,0,103.731096726861,127.471029373297,0,471.080312427399,630.336820687362,0,79.8195160904585,108.13390842245,0,105.21860428915,130.897747664961,0,101.014047147104,136.859975820269,0,34.389523983967,65.9423186335282,0,15.4634638871848,26.7718444408371,0
GLYCTK,Schizophrenia,78.454982306624,112.617253489408,0,73.8935679076575,105.446394985926,0,105.110527214515,127.471029373297,0,480.274902893343,630.336820687362,0,82.2344663319334,108.13390842245,0,99.5413666576437,130.897747664961,0,99.2170009146478,136.859975820269,0,38.3159689699845,65.9423186335282,0,16.8635877956003,26.7718444408371,0
GMIP,Schizophrenia,72.2687337823212,112.617253489408,0,80.8353631499195,105.446394985926,0,99.1857163024726,127.471029373297,0,453.255269836423,630.336820687362,0,76.7257333730317,108.13390842245,0,110.205751238244,130.897747664961,0,98.2736988914608,136.859975820269,0,35.5817567585689,65.9423186335282,0,16.2504034258732,26.7718444408371,0
GNAT1,Schizophrenia,84.3991719785499,112.617253489408,0,82.0160394031292,105.446394985926,0,102.485150644348,127.471029373297,0,435.151731171739,630.336820687362,0,75.1058559249594,108.13390842245,0,101.039951348173,130.897747664961,0,96.8318276408737,136.859975820269,0,38.0650464686349,65.9423186335282,0,18.1395253904181,26.7718444408371,0
GNB1L,Schizophrenia,76.6408069159977,112.617253489408,0,74.8610105541292,105.446394985926,0,95.1266474184798,127.471029373297,0,486.289390769204,630.336820687362,0,79.8119644806546,108.13390842245,0,103.958454570854,130.897747664961,0,94.4462447653465,136.859975820269,0,40.6956538505977,65.9423186335282,0,17.337934063347,26.7718444408371,0
GNL3,Schizophrenia,87.9922718373644,112.617253489408,0,76.77889050914,105.446394985926,0,104.683787420861,127.471029373297,0,471.860000257912,630.336820687362,0,83.5786851380346,108.13390842245,0,110.456631568747,130.897747664961,0,104.260381743845,136.859975820269,0,36.7412233626297,65.9423186335282,0,16.4517819660078,26.7718444408371,0
GOLGA2P7,Schizophrenia,86.0931298508599,112.617253489408,0,77.1712417460775,105.446394985926,0,107.975137875539,127.471029373297,0,468.774303360057,630.336820687362,0,75.1219518996442,108.13390842245,0,101.733494366418,130.897747664961,0,104.55780909537,136.859975820269,0,43.4629710212839,65.9423186335282,0,15.1718314035286,26.7718444408371,0
GOLGA6L4,Schizophrenia,89.2498386118726,112.617253489408,0,69.3988763563599,105.446394985926,0,103.072232388392,127.471029373297,0,491.205212279132,630.336820687362,0,77.5408775853781,108.13390842245,0,107.17842411861,130.897747664961,0,98.301544502023,136.859975820269,0,38.1539637608091,65.9423186335282,0,14.6550218398562,26.7718444408371,0
GOLGA6L5P,Schizophrenia,78.0705182078758,112.617253489408,0,74.8015244153352,105.446394985926,0,106.370780485983,127.471029373297,0,484.355711822855,630.336820687362,0,82.7655675192929,108.13390842245,0,103.673615470418,130.897747664961,0,103.428142252674,136.859975820269,0,38.0566421878966,65.9423186335282,0,14.5574734821423,26.7718444408371,0
GPD1L,Schizophrenia,87.3322546573841,112.617253489408,0,78.6510373461011,105.446394985926,0,104.207059506125,127.471029373297,0,497.031314202138,630.336820687362,0,75.0459195923619,108.13390842245,0,92.8374173271164,130.897747664961,0,98.335883429684,136.859975820269,0,40.3410439415561,65.9423186335282,0,13.8233971456237,26.7718444408371,0
GPM6A,Schizophrenia,77.2225899366273,112.617253489408,0,80.1800499830337,105.446394985926,0,105.033340715948,127.471029373297,0,464.297885743668,630.336820687362,0,83.3553660074157,108.13390842245,0,106.629280756223,130.897747664961,0,101.727704110862,136.859975820269,0,39.9743128380242,65.9423186335282,0,19.1777709334815,26.7718444408371,0
GPN1,Schizophrenia,85.9135632486973,112.617253489408,0,78.995609467749,105.446394985926,0,102.311000871022,127.471029373297,0,485.516803210604,630.336820687362,0,80.3341773858422,108.13390842245,0,108.193957363797,130.897747664961,0,93.8881685534439,136.859975820269,0,46.7284272615818,65.9423186335282,0,14.3425180604737,26.7718444408371,0
GPR98,Schizophrenia,82.3773017773385,112.617253489408,0,73.90740870016,105.446394985926,0,108.621360671483,127.471029373297,0,459.842080845614,630.336820687362,0,80.5066708914408,108.13390842245,0,104.770970136816,130.897747664961,0,92.3568380768811,136.859975820269,0,43.0604254205449,65.9423186335282,0,17.5404990680392,26.7718444408371,0
GRAMD1B,Schizophrenia,88.7483506012955,112.617253489408,0,74.1631199559402,105.446394985926,0,104.163646486041,127.471029373297,0,474.280301411041,630.336820687362,0,82.7337749042632,108.13390842245,0,103.328526397496,130.897747664961,0,99.8907785440981,136.859975820269,0,38.7649239801453,65.9423186335282,0,14.9014832864853,26.7718444408371,0
GRIA1,Schizophrenia,82.012092423548,112.617253489408,0,73.6264051288429,105.446394985926,0,98.2291058046654,127.471029373297,0,456.865810855458,630.336820687362,0,79.3666401861999,108.13390842245,0,102.681127334432,130.897747664961,0,106.966566742944,136.859975820269,0,44.8555419418092,65.9423186335282,0,15.5976537549749,26.7718444408371,0
GRIK3,Schizophrenia,77.991128919075,112.617253489408,0,75.3598816879114,105.446394985926,0,105.407300364934,127.471029373297,0,478.669063483022,630.336820687362,0,78.1777928430791,108.13390842245,0,108.756058716045,130.897747664961,0,88.0506392713861,136.859975820269,0,37.8971466851888,65.9423186335282,0,16.9009979315513,26.7718444408371,0
GRIN2A,Schizophrenia,86.7419014015228,112.617253489408,0,76.3267893321657,105.446394985926,0,99.2359056122316,127.471029373297,0,452.991388913838,630.336820687362,0,80.125724435859,108.13390842245,0,107.235596579596,130.897747664961,0,97.7745565958175,136.859975820269,0,37.5182639500629,65.9423186335282,0,14.7839615520252,26.7718444408371,0
GRM3,Schizophrenia,80.6885833072918,112.617253489408,0,75.1246666112374,105.446394985926,0,108.72817741624,127.471029373297,0,498.708201586674,630.336820687362,0,85.4508505546185,108.13390842245,0,106.370880133975,130.897747664961,0,98.3361138162275,136.859975820269,0,37.588244913785,65.9423186335282,0,15.2683538849342,26.7718444408371,0
GSDMD,Schizophrenia,75.1712961472295,112.617253489408,0,75.9687967974636,105.446394985926,0,101.611245046191,127.471029373297,0,474.642960732706,630.336820687362,0,80.305158620643,108.13390842245,0,99.0102645049731,130.897747664961,0,90.9111604940612,136.859975820269,0,42.0611685619358,65.9423186335282,0,15.3296472845299,26.7718444408371,0
GTF2H4,Schizophrenia,87.7218091812319,112.617253489408,0,80.8391680970826,105.446394985926,0,103.980368941978,127.471029373297,0,479.288117207211,630.336820687362,0,79.2077257400097,108.13390842245,0,109.303065500323,130.897747664961,0,99.4097404886309,136.859975820269,0,37.1135993154208,65.9423186335282,0,14.8640551169629,26.7718444408371,0
GULOP,Schizophrenia,93.5539984912665,112.617253489408,0,73.8503076869654,105.446394985926,0,104.420497128824,127.471029373297,0,457.002130774788,630.336820687362,0,79.9167182654253,108.13390842245,0,102.15823977528,130.897747664961,0,101.418174296736,136.859975820269,0,40.6040030688634,65.9423186335282,0,13.345472417239,26.7718444408371,0
HACE1,Schizophrenia,74.1626211097906,112.617253489408,0,72.6571278598413,105.446394985926,0,103.246920342989,127.471029373297,0,442.860736778464,630.336820687362,0,80.0789836857966,108.13390842245,0,107.104054276151,130.897747664961,0,111.551212182898,136.859975820269,0,40.0027129641644,65.9423186335282,0,19.4915959482877,26.7718444408371,0
HAPLN4,Schizophrenia,79.7047938924233,112.617253489408,0,85.9791955714875,105.446394985926,0,107.398289164313,127.471029373297,0,499.854151780714,630.336820687362,0,81.9942008273164,108.13390842245,0,100.583390071102,130.897747664961,0,94.3222891381083,136.859975820269,0,45.613290203216,65.9423186335282,0,15.2383504476846,26.7718444408371,0
HARBI1,Schizophrenia,87.7317284040746,112.617253489408,0,82.0924308947109,105.446394985926,0,108.176663726025,127.471029373297,0,455.043538609079,630.336820687362,0,80.7346759400779,108.13390842245,0,105.533274179517,130.897747664961,0,102.85511019677,136.859975820269,0,38.8710277926996,65.9423186335282,0,15.7623873824728,26.7718444408371,0
HARS,Schizophrenia,82.2027104045656,112.617253489408,0,74.9254427105844,105.446394985926,0,109.859188002566,127.471029373297,0,438.29779077092,630.336820687362,0,80.8790039044791,108.13390842245,0,100.630129360568,130.897747664961,0,103.704523876493,136.859975820269,0,44.7282917128884,65.9423186335282,0,17.1208584933798,26.7718444408371,0
HARS2,Schizophrenia,76.6402384720417,112.617253489408,0,77.1766884133778,105.446394985926,0,99.0728603499717,127.471029373297,0,485.629323896633,630.336820687362,0,81.7712653676911,108.13390842245,0,108.851368590844,130.897747664961,0,103.942624846949,136.859975820269,0,36.5512044619915,65.9423186335282,0,16.5769523128313,26.7718444408371,0
HCG4,Schizophrenia,84.4562824154774,112.617253489408,0,81.118403206171,105.446394985926,0,105.061803063671,127.471029373297,0,483.197701561883,630.336820687362,0,72.8688610001413,108.13390842245,0,108.777530584757,130.897747664961,0,101.093723800192,136.859975820269,0,38.0974848311123,65.9423186335282,0,18.8981855610315,26.7718444408371,0
HCG4P4,Schizophrenia,78.1192906241154,112.617253489408,0,77.4796522351125,105.446394985926,0,103.789056962377,127.471029373297,0,478.338918814578,630.336820687362,0,84.5410508939106,108.13390842245,0,104.623847735022,130.897747664961,0,104.501554003002,136.859975820269,0,37.505482644258,65.9423186335282,0,16.5213599123829,26.7718444408371,0
HCN1,Schizophrenia,80.8280803175154,112.617253489408,0,73.8179751756263,105.446394985926,0,103.093940812445,127.471029373297,0,450.86711871792,630.336820687362,0,79.4305529368366,108.13390842245,0,103.494153136855,130.897747664961,0,101.445666144122,136.859975820269,0,38.7227222014251,65.9423186335282,0,13.3531155770879,26.7718444408371,0
HFE,Schizophrenia,81.3816520899739,112.617253489408,0,77.4922720181045,105.446394985926,0,101.750828009298,127.471029373297,0,463.190910690859,630.336820687362,0,77.4906437706045,108.13390842245,0,102.611893795094,130.897747664961,0,106.063734111201,136.859975820269,0,37.7353173558573,65.9423186335282,0,17.6412352934436,26.7718444408371,0
HHAT,Schizophrenia,90.2695331402013,112.617253489408,0,73.8907162786997,105.446394985926,0,106.198764539876,127.471029373297,0,465.016839900058,630.336820687362,0,78.9804240400444,108.13390842245,0,99.780806984155,130.897747664961,0,97.9960297121736,136.859975820269,0,38.836214185829,65.9423186335282,0,16.1107201319813,26.7718444408371,0
HIP1R,Schizophrenia,80.6351139677523,112.617253489408,0,80.7979708966724,105.446394985926,0,100.888359127986,127.471029373297,0,454.491778374959,630.336820687362,0,81.0161467575811,108.13390842245,0,104.917699875975,130.897747664961,0,101.457217708676,136.859975820269,0,35.3682965278185,65.9423186335282,0,15.8692526323518,26.7718444408371,0
HIRIP3,Schizophrenia,79.3611715928521,112.617253489408,0,72.4592156220808,105.446394985926,0,102.982393254916,127.471029373297,0,505.589107069385,630.336820687362,0,81.3176564198922,108.13390842245,0,100.068079045313,130.897747664961,0,95.1442561927908,136.859975820269,0,41.5108080868713,65.9423186335282,0,13.723144772789,26.7718444408371,0
HIST1H2AG,Schizophrenia,89.15971271172,112.617253489408,0,75.0420145933512,105.446394985926,0,105.585857536534,127.471029373297,0,464.077708240933,630.336820687362,0,81.5230619482591,108.13390842245,0,111.758296082411,130.897747664961,0,94.7711777808852,136.859975820269,0,39.1326582216062,65.9423186335282,0,13.788523278543,26.7718444408371,0
HIST1H2AJ,Schizophrenia,76.2746973453622,112.617253489408,0,72.6541576778893,105.446394985926,0,113.518858542398,127.471029373297,0,502.87722228805,630.336820687362,0,76.1099573174493,108.13390842245,0,102.831250653222,130.897747664961,0,97.5438532623759,136.859975820269,0,39.9011034299054,65.9423186335282,0,15.3313945037425,26.7718444408371,0
HIST1H2APS2,Schizophrenia,78.0759186710391,112.617253489408,0,79.2388700688627,105.446394985926,0,104.954393834433,127.471029373297,0,454.108199697952,630.336820687362,0,78.257540159759,108.13390842245,0,108.223811161962,130.897747664961,0,96.7090736555407,136.859975820269,0,36.8892944474452,65.9423186335282,0,17.5591011959214,26.7718444408371,0
HIST1H2BJ,Schizophrenia,78.5288775647936,112.617253489408,0,78.1762709668128,105.446394985926,0,101.97844552747,127.471029373297,0,453.514326526493,630.336820687362,0,78.927373261468,108.13390842245,0,103.83657370735,130.897747664961,0,97.7698673263847,136.859975820269,0,40.2735661988222,65.9423186335282,0,17.4763628162138,26.7718444408371,0
HIST1H3D,Schizophrenia,76.5643035674247,112.617253489408,0,76.8035099269091,105.446394985926,0,101.26464164931,127.471029373297,0,452.866572366855,630.336820687362,0,79.8464207628569,108.13390842245,0,106.545600472359,130.897747664961,0,97.4818814213682,136.859975820269,0,39.962934075787,65.9423186335282,0,15.2402405660373,26.7718444408371,0
HIST1H3PS1,Schizophrenia,84.1231545396884,112.617253489408,0,74.0706366550525,105.446394985926,0,102.591417977675,127.471029373297,0,468.563596136095,630.336820687362,0,80.3605123332438,108.13390842245,0,108.875532697364,130.897747664961,0,96.6645262326306,136.859975820269,0,38.7549130864848,65.9423186335282,0,14.8226184073169,26.7718444408371,0
HLA-B,Schizophrenia,78.2778502605015,112.617253489408,0,74.8979586168216,105.446394985926,0,105.261020737093,127.471029373297,0,455.200239732376,630.336820687362,0,84.8828287869491,108.13390842245,0,106.693743395134,130.897747664961,0,93.0104314003335,136.859975820269,0,43.1204910398055,65.9423186335282,0,15.7841576389891,26.7718444408371,0
HLA-DMB,Schizophrenia,85.0624556324234,112.617253489408,0,78.5439581717541,105.446394985926,0,108.878101510786,127.471029373297,0,487.638573280579,630.336820687362,0,84.8623776518957,108.13390842245,0,103.68234260298,130.897747664961,0,96.0800166728519,136.859975820269,0,43.0601931616787,65.9423186335282,0,16.4588844715581,26.7718444408371,0
HLA-DOB,Schizophrenia,79.8532158270299,112.617253489408,0,80.4163657873694,105.446394985926,0,105.454191337133,127.471029373297,0,459.324100073192,630.336820687362,0,76.8169467689006,108.13390842245,0,102.017099051258,130.897747664961,0,98.1772012427406,136.859975820269,0,35.817060439583,65.9423186335282,0,13.3058056902985,26.7718444408371,0
HLA-DQA1,Schizophrenia,76.2818716287477,112.617253489408,0,76.3398575156795,105.446394985926,0,99.1699930027779,127.471029373297,0,444.950574041483,630.336820687362,0,78.2387743171119,108.13390842245,0,103.532075093683,130.897747664961,0,100.049372551573,136.859975820269,0,43.0137967232167,65.9423186335282,0,16.353323414844,26.7718444408371,0
HLA-DQB1,Schizophrenia,82.6356227531937,112.617253489408,0,77.3482513718018,105.446394985926,0,105.933178964734,127.471029373297,0,446.739750375159,630.336820687362,0,80.9877731859115,108.13390842245,0,110.637574631401,130.897747664961,0,95.16388022892,136.859975820269,0,41.1838102160599,65.9423186335282,0,17.2484831199809,26.7718444408371,0
HLA-DRB1,Schizophrenia,76.5807958324359,112.617253489408,0,75.7559032724993,105.446394985926,0,105.23498696196,127.471029373297,0,459.284451174825,630.336820687362,0,80.3573570773606,108.13390842245,0,107.679029099918,130.897747664961,0,104.819694603421,136.859975820269,0,36.6397809751421,65.9423186335282,0,13.8833611646904,26.7718444408371,0
HLA-DRB9,Schizophrenia,82.2883603241864,112.617253489408,0,77.6189226363846,105.446394985926,0,111.299435051514,127.471029373297,0,476.587147899373,630.336820687362,0,80.4358493446156,108.13390842245,0,103.62481345386,130.897747664961,0,100.148717788071,136.859975820269,0,39.2335904357062,65.9423186335282,0,12.7052196508486,26.7718444408371,0
